TRANS_FRAUD	CUSTOMER_ID	TERMINAL_ID	TRANS_AMOUNT	TRANS_DAY_OF_WEEK	TRANS_HOUR_OF_DAY	TRANS_WEEKEND	TRANS_NIGHT	CT_AVG_DAY_AMOUNT	CT_AVG_DAY_TRANS	CT_TOT_DAY_AMOUNT	CT_TOT_DAY_TRANS	CT_FRAUD_HIST	TM_AVG_DAY_AMOUNT	TM_AVG_DAY_TRANS	TM_TOT_DAY_AMOUNT	TM_TOT_DAY_TRANS	TM_FRAUD_HIST	TM_CLIENTELE	CT_PURCHASE_TM
1	46	3781	39.23	1	15	0	0	141.50882716049384	2.4691358024691357	189.07	3	1	77.601138211382107	1.6585365853658536	57.989999999999995	2	15	40	2
1	47	207	41.33	2	13	0	0	68.71245454545455	1.4727272727272727	41.33	1	0	106.34286821705426	1.7364341085271318	41.33	1	8	42	0
1	47	8673	22.69	2	18	0	0	68.71245454545455	1.4727272727272727	79.45	2	1	105.07210084033613	1.6302521008403361	244.44	4	14	32	1
1	48	3104	53.75	5	0	0	1	171.97079470198676	2.1456953642384105	53.75	1	0	101.59473282442748	1.6870229007633588	226.45	3	27	37	0
1	48	8935	42.24	5	16	0	0	171.97079470198676	2.1456953642384105	113.85	2	1	87.86089552238806	1.7164179104477613	112.35	2	6	44	3
1	49	7507	15.71	2	20	0	1	20.61258064516129	1.8838709677419354	15.71	1	0	84.87669724770642	1.5045871559633028	92.05000000000001	2	21	28	0
1	50	8431	59.14	3	7	0	0	59.77197368421053	1.4605263157894737	59.14	1	0	61.494285714285716	1.3571428571428572	142.1	2	11	26	0
1	52	898	77	5	14	0	0	146.14833333333334	1.3981481481481481	77	1	0	87.41544642857143	1.5803571428571428	91.25	2	23	36	0
1	52	3223	145.24	1	17	0	0	146.14833333333334	1.3981481481481481	145.24	1	1	84.3459649122807	1.5614035087719298	161.68	2	21	37	1
1	54	8143	54.97	2	10	0	0	199.83971098265897	3.2716763005780347	209.16	5	0	92.73403225806452	1.7903225806451613	157.52	3	6	33	4
1	54	8143	61.85	3	22	0	1	199.83971098265897	3.2716763005780347	136.9	2	1	92.73403225806452	1.7903225806451613	126.68	3	17	33	5
1	54	9448	68.09	6	19	1	0	199.83971098265897	3.2716763005780347	279.46000000000004	4	2	87.79710144927536	1.7608695652173914	172.63	2	6	42	10
1	55	1921	34.82	7	1	1	1	106.40016949152542	3.367231638418079	168.99	5	0	108.40439393939394	1.7348484848484849	108.63999999999999	2	2	42	1
1	55	4771	33.48	3	11	0	0	106.40016949152542	3.367231638418079	181.99	5	1	89.12353448275861	1.5689655172413792	33.48	1	25	37	0
1	56	3104	92.68	2	13	0	0	105.63752577319588	1.443298969072165	147.48000000000002	2	0	101.59473282442748	1.6870229007633588	269.54	3	14	37	0
1	57	7082	57.11	4	19	0	0	45.5868	1.44	99.56	2	0	74.35539682539682	1.4523809523809523	57.11	1	12	29	0
1	57	7983	32.24	5	7	0	0	45.5868	1.44	32.24	1	1	83.38503816793893	1.6412213740458015	32.24	1	5	42	1
1	57	7983	40.46	2	12	0	0	45.5868	1.44	113.62	3	2	83.38503816793893	1.6412213740458015	264.76	3	27	42	2
1	58	1186	179.75	1	7	0	0	54.96064935064935	1.9805194805194806	487.8	3	7	72.15024691358025	1.2469135802469136	206.81	2	0	22	2
1	58	1363	217.05	1	9	0	0	54.96064935064935	1.9805194805194806	487.8	3	8	78.18619047619048	1.6111111111111112	247.23000000000002	2	0	39	2
1	58	1969	96.3	2	11	0	0	54.96064935064935	1.9805194805194806	160.11	3	0	84.38376923076923	1.7461538461538462	285.13	5	0	42	3
1	58	3079	129.14999999999998	3	17	0	0	54.96064935064935	1.9805194805194806	174.40999999999997	3	2	64.52950980392157	1.3823529411764706	129.14999999999998	1	0	29	6
1	58	6172	91	1	4	0	1	54.96064935064935	1.9805194805194806	487.8	3	6	80.7668085106383	1.4680851063829787	166.62	2	0	31	4
1	58	6183	31	3	11	0	0	54.96064935064935	1.9805194805194806	174.40999999999997	3	1	90.29302083333333	1.4791666666666667	258.7	4	0	26	1
1	58	7692	133.55	4	13	0	0	54.96064935064935	1.9805194805194806	133.55	1	3	79.17592307692307	1.7307692307692308	166.31	2	0	37	2
1	58	7765	16.75	7	11	1	0	54.96064935064935	1.9805194805194806	66.92	3	4	80.89458333333333	1.4791666666666667	180.72	2	0	30	3
1	58	8879	126.1	3	18	0	0	54.96064935064935	1.9805194805194806	126.1	1	5	92.6812037037037	1.6759259259259258	126.1	1	0	34	2
1	59	2914	26.47	7	5	1	1	85.87119047619048	2.6845238095238093	131.23000000000002	4	2	80.47427350427351	1.564102564102564	26.47	1	5	31	4
1	59	2914	42.81	1	15	0	0	85.87119047619048	2.6845238095238093	112.48	3	3	80.47427350427351	1.564102564102564	47.86	2	6	31	5
1	59	5652	47.59	3	9	0	0	85.87119047619048	2.6845238095238093	130.03	4	0	86.9877570093458	1.514018691588785	133.7	2	2	32	3
1	59	8404	32.2	5	7	0	0	85.87119047619048	2.6845238095238093	191.72	6	1	84.6817094017094	1.623931623931624	46.99	2	13	30	1
1	61	3880	109.35	5	10	0	0	91.62493975903615	1.5180722891566265	172.53	3	0	90.37634482758621	1.6896551724137931	109.35	1	3	39	0
1	61	9415	71.17	6	11	1	0	91.62493975903615	1.5180722891566265	71.17	1	1	84.68761904761905	1.6904761904761905	128.88	3	16	35	1
1	62	1122	27.59	5	5	0	1	150.96865168539327	3.747191011235955	158.67	4	1	64.79020202020202	1.494949494949495	96.96000000000001	3	2	37	0
1	62	1122	46.26	2	12	0	0	150.96865168539327	3.747191011235955	137.16	3	2	64.79020202020202	1.494949494949495	76.00999999999999	2	25	37	1
1	62	1687	36.12	2	13	0	0	150.96865168539327	3.747191011235955	92.03	2	0	91.89116279069768	1.6356589147286822	36.12	1	2	41	0
1	62	5491	21.53	5	19	0	0	150.96865168539327	3.747191011235955	144.95	4	3	84.7305303030303	1.8863636363636365	100.41	2	26	45	4
1	62	6312	26.06	3	10	0	0	150.96865168539327	3.747191011235955	135.74	3	5	80.07892156862745	1.5980392156862746	26.06	1	18	36	1
1	62	7127	41.12	2	9	0	0	150.96865168539327	3.747191011235955	79.22999999999999	2	4	77.95064516129032	1.7580645161290323	124.24000000000001	2	0	43	5
1	64	8975	115.61	4	10	0	0	156.0923015873016	1.6031746031746033	115.61	1	0	105.95864864864865	1.7477477477477477	115.61	1	11	33	2
1	65	95	8.04	1	8	0	0	24.473370786516853	3.7752808988764044	38.42	6	0	79.58425742574258	1.4653465346534653	8.04	1	3	38	2
1	65	95	12.45	5	13	0	0	24.473370786516853	3.7752808988764044	34.66	5	1	79.58425742574258	1.4653465346534653	35.870000000000005	2	22	38	3
1	65	5857	4.93	3	12	0	0	24.473370786516853	3.7752808988764044	12.86	2	2	64.5187619047619	1.5333333333333334	4.93	1	5	33	10
1	66	5057	41.36	7	2	1	1	77.46381818181818	2.3393939393939394	73.32	2	0	79.39758241758241	1.4175824175824177	131.86	3	10	29	2
1	67	2021	238.25	3	14	0	0	349.7336363636364	3.3693181818181817	532.59	4	9	111.78432835820895	1.9253731343283582	295.7	3	1	39	5
1	67	2889	132.76	7	12	1	0	349.7336363636364	3.3693181818181817	207.24	2	3	105.88895161290323	1.7983870967741935	132.76	1	5	31	2
1	67	2889	48.45	3	21	0	1	349.7336363636364	3.3693181818181817	363.59000000000003	4	4	105.88895161290323	1.7983870967741935	127.51	2	9	31	3
1	67	4019	162.12	7	7	1	0	349.7336363636364	3.3693181818181817	549.61	4	5	113.708671875	1.703125	162.12	1	22	31	5
1	67	4019	102.39	3	10	0	0	349.7336363636364	3.3693181818181817	969.12	7	6	113.708671875	1.703125	160.47	2	26	31	6
1	67	4019	86.59	5	11	0	0	349.7336363636364	3.3693181818181817	242.26	2	7	113.708671875	1.703125	144.71	3	29	31	7
1	67	6812	253.25	3	10	0	0	349.7336363636364	3.3693181818181817	445.15999999999997	3	0	85.83757142857142	1.75	253.25	1	0	40	1
1	67	7839	239.87	6	11	1	0	349.7336363636364	3.3693181818181817	736.05	7	2	117.75732026143791	1.9542483660130718	300.29	2	0	44	5
1	67	9783	224.25	2	7	0	0	349.7336363636364	3.3693181818181817	510.93	4	8	97.60097744360903	1.849624060150376	408.57	4	1	43	5
1	67	9905	250.9	3	7	0	0	349.7336363636364	3.3693181818181817	952.59	7	1	90.83930769230768	1.6846153846153846	417.89	3	0	43	4
1	68	697	34.05	2	7	0	0	104.55625	3.7443181818181817	104.57	3	0	93.9488679245283	1.5471698113207548	34.05	1	12	36	0
1	68	8145	56.3	5	7	0	0	104.55625	3.7443181818181817	114.44	5	2	71.620875	1.2625	56.3	1	3	14	3
1	68	8884	31.96	7	10	1	0	104.55625	3.7443181818181817	137.84	4	1	84.8761320754717	1.3867924528301887	31.96	1	11	28	1
1	69	200	105.3	2	10	0	0	239.59193181818182	3.528409090909091	1045.59	5	7	99.83659420289855	1.8840579710144927	139.28	2	0	47	3
1	69	1279	251.95	7	14	1	0	239.59193181818182	3.528409090909091	251.95	1	17	102.58529411764705	1.6985294117647058	251.95	1	1	48	12
1	69	1497	266.84999999999997	6	4	1	1	239.59193181818182	3.528409090909091	577.2099999999999	4	16	90.44664	1.576	443.52	3	1	35	4
1	69	1902	40.44	5	13	0	0	239.59193181818182	3.528409090909091	78.44999999999999	2	3	103.36159420289854	1.7391304347826086	380.21	4	17	50	2
1	69	1902	17.78	6	8	1	0	239.59193181818182	3.528409090909091	266.54	5	4	103.36159420289854	1.7391304347826086	172.66	4	19	50	3
1	69	1902	235.45	1	12	0	0	239.59193181818182	3.528409090909091	398.15999999999997	3	5	103.36159420289854	1.7391304347826086	262.18	2	41	50	5
1	69	2604	57.7	1	19	0	0	239.59193181818182	3.528409090909091	666.46	8	11	89.7001680672269	1.6134453781512605	127.36	3	0	37	8
1	69	3588	208.15	5	15	0	0	239.59193181818182	3.528409090909091	561.81	6	15	113.02946428571428	1.8839285714285714	240.16	2	1	37	5
1	69	3619	133.2	3	18	0	0	239.59193181818182	3.528409090909091	133.2	1	1	90.7125	1.7016129032258065	190.6	3	11	39	5
1	69	3619	54.62	6	11	1	0	239.59193181818182	3.528409090909091	234.66	4	2	90.7125	1.7016129032258065	54.62	1	15	39	6
1	69	4562	356.15000000000003	2	13	0	0	239.59193181818182	3.528409090909091	430.46000000000004	2	12	99.42782608695653	1.8043478260869565	485.47	2	0	47	8
1	69	5784	391.5	2	6	0	0	239.59193181818182	3.528409090909091	1045.59	5	6	110.322	1.962962962962963	391.5	1	1	45	7
1	69	5784	64.45	5	5	0	1	239.59193181818182	3.528409090909091	561.81	6	14	110.322	1.962962962962963	64.45	1	2	45	8
1	69	7636	271.90000000000003	1	15	0	0	239.59193181818182	3.528409090909091	666.46	8	10	109.13179104477612	2	465.87	3	0	49	10
1	69	7937	419.85	2	12	0	0	239.59193181818182	3.528409090909091	1045.59	5	8	87.79339130434782	1.5043478260869565	419.85	1	2	30	7
1	69	8545	237.7	4	9	0	0	239.59193181818182	3.528409090909091	309.86	2	9	110.15118881118882	1.8951048951048952	507.97	4	3	51	11
1	69	8686	81.05000000000001	3	20	0	1	239.59193181818182	3.528409090909091	130.03	2	13	92.09404580152672	1.7251908396946565	143.02	2	1	47	8
1	69	8793	71.17	1	11	0	0	239.59193181818182	3.528409090909091	141.43	2	0	91.10348484848485	1.7954545454545454	88.32	2	7	46	3
1	71	388	365.9	1	19	0	0	230.8289024390244	2.1463414634146343	365.9	1	3	95.70660194174758	1.4077669902912622	402.19	2	0	30	2
1	71	1385	455.4	4	11	0	0	230.8289024390244	2.1463414634146343	538.3399999999999	2	4	77.44917431192661	1.4495412844036697	460.84999999999997	2	0	35	2
1	71	2593	772.8	5	18	0	0	230.8289024390244	2.1463414634146343	1119.5	2	6	104.28608695652174	1.626086956521739	772.8	1	1	35	0
1	71	3233	34.51	6	18	1	0	230.8289024390244	2.1463414634146343	450.32	5	9	94.51853448275862	1.6120689655172413	313.15	4	21	39	5
1	71	3855	552.5	7	21	1	1	230.8289024390244	2.1463414634146343	1751.8700000000001	5	2	105.23983050847458	1.771186440677966	565.5	2	0	42	0
1	71	4690	346.70000000000005	5	15	0	0	230.8289024390244	2.1463414634146343	1119.5	2	5	91.53289719626169	1.514018691588785	382.6700000000001	2	0	34	0
1	71	5603	831	7	9	1	0	230.8289024390244	2.1463414634146343	1751.8700000000001	5	1	101.22117117117116	1.4144144144144144	831	1	0	38	2
1	71	5894	71.87	7	8	1	0	230.8289024390244	2.1463414634146343	174.65	2	8	82.06070796460178	1.4955752212389382	71.87	1	1	35	0
1	71	6603	229.59	2	15	0	0	230.8289024390244	2.1463414634146343	305.12	2	0	87.20252427184467	1.5533980582524272	229.59	1	0	36	0
1	71	7478	489.75	6	7	1	0	230.8289024390244	2.1463414634146343	693.45	3	7	100.6620909090909	1.6454545454545455	574.53	2	0	32	0
1	73	757	28.09	2	21	0	1	84.7649504950495	1.5544554455445545	177.39	3	0	62.873333333333335	1.4594594594594594	32.41	2	7	34	0
1	73	7298	68.86	3	3	0	1	84.7649504950495	1.5544554455445545	68.86	1	1	90.24795275590552	1.5354330708661417	169.60999999999999	3	14	32	0
1	73	7298	50.75	5	5	0	1	84.7649504950495	1.5544554455445545	172.99	4	2	90.24795275590552	1.5354330708661417	50.75	1	17	32	1
1	74	1571	85.98	7	10	1	0	369.7322905027933	3.7150837988826817	162.16000000000003	2	9	89.04	1.7121212121212122	176.58	3	26	40	10
1	74	1847	141.07	5	11	0	0	369.7322905027933	3.7150837988826817	624.87	5	1	95.949203539823	1.663716814159292	141.07	1	14	35	5
1	74	2913	224.9	3	13	0	0	369.7322905027933	3.7150837988826817	427.84	3	8	87.24377192982456	1.631578947368421	431.26	3	0	38	0
1	74	3091	255	5	11	0	0	369.7322905027933	3.7150837988826817	591.18	4	5	89.11414414414415	1.5045045045045045	462.19	4	0	34	6
1	74	4485	93.14	7	14	1	0	369.7322905027933	3.7150837988826817	489.55	4	10	100.51128787878788	1.803030303030303	93.14	1	14	42	7
1	74	5014	225.63	7	9	1	0	369.7322905027933	3.7150837988826817	646.8	4	3	95.5604761904762	1.7063492063492063	225.63	1	0	37	3
1	74	5074	94.05	7	15	1	0	369.7322905027933	3.7150837988826817	475.74	4	4	81.69689655172414	1.5948275862068966	105.87	3	5	33	5
1	74	6421	111.32	4	8	0	0	369.7322905027933	3.7150837988826817	514.59	5	2	88.59035714285714	1.5089285714285714	134.54999999999998	2	0	33	6
1	74	6421	41.74	1	14	0	0	369.7322905027933	3.7150837988826817	318.57	3	6	88.59035714285714	1.5089285714285714	230.08	3	28	33	7
1	74	7494	228.58	4	6	0	0	369.7322905027933	3.7150837988826817	616.3000000000001	5	0	95.5966129032258	1.8951612903225807	245.21	2	0	39	2
1	74	7494	242.34	3	15	0	0	369.7322905027933	3.7150837988826817	496.15	4	7	95.5966129032258	1.8951612903225807	317.78	2	1	39	6
1	79	4	288.15000000000003	3	11	0	0	307.4814285714286	2.9371428571428573	531.63	4	12	84.85962264150943	1.5849056603773586	369.43000000000006	2	0	37	2
1	79	937	75.11	4	6	0	0	307.4814285714286	2.9371428571428573	163.91	2	2	102.67046296296296	1.5833333333333333	124.39	2	12	35	1
1	79	1468	646.7	2	11	0	0	307.4814285714286	2.9371428571428573	1318.73	5	10	90.76196581196581	1.4957264957264957	661.07	2	0	34	2
1	79	1473	644.95	4	8	0	0	307.4814285714286	2.9371428571428573	832.7	3	4	97.04058823529412	1.5980392156862746	866.82	3	0	38	1
1	79	2668	893.65	7	4	1	1	307.4814285714286	2.9371428571428573	1066.79	4	8	107.63932773109244	1.5378151260504203	893.65	1	0	41	3
1	79	3665	660.45	5	2	0	1	307.4814285714286	2.9371428571428573	1297.5700000000002	4	5	118.50621212121212	1.7954545454545454	660.45	1	0	48	1
1	79	3665	299.95	2	6	0	0	307.4814285714286	2.9371428571428573	1318.73	5	9	118.50621212121212	1.7954545454545454	506.02	5	1	48	2
1	79	4045	432.6	5	11	0	0	307.4814285714286	2.9371428571428573	1297.5700000000002	4	6	84.19336283185841	1.592920353982301	549.25	4	1	40	0
1	79	4098	437.15	1	3	0	1	307.4814285714286	2.9371428571428573	2353.84	5	19	89.41592592592592	1.4814814814814814	437.15	1	0	34	0
1	79	4244	224.19	1	11	0	0	307.4814285714286	2.9371428571428573	473.64	3	1	103.62536363636363	1.5545454545454545	224.19	1	0	36	0
1	79	4244	88.94999999999999	5	2	0	1	307.4814285714286	2.9371428571428573	1590.49	5	14	103.62536363636363	1.5545454545454545	165.85999999999999	2	1	36	1
1	79	4244	604.8	7	3	1	1	307.4814285714286	2.9371428571428573	748.8299999999999	3	18	103.62536363636363	1.5545454545454545	688.67	2	2	36	2
1	79	4606	446.2	5	16	0	0	307.4814285714286	2.9371428571428573	1590.49	5	16	83.82417475728155	1.4660194174757282	446.2	1	0	40	0
1	79	6234	154.04999999999998	2	13	0	0	307.4814285714286	2.9371428571428573	1318.73	5	11	87.4115503875969	1.5271317829457365	176.71999999999997	2	0	42	1
1	79	6303	732.25	1	4	0	1	307.4814285714286	2.9371428571428573	2353.84	5	20	103.41660377358491	1.6415094339622642	818.55	3	1	39	1
1	79	7460	346.45000000000005	6	12	1	0	307.4814285714286	2.9371428571428573	634.6500000000001	5	7	83.15715596330276	1.4678899082568808	357.19000000000005	2	0	35	1
1	79	7574	401.75	5	5	0	1	307.4814285714286	2.9371428571428573	1590.49	5	15	84.86401709401709	1.6666666666666667	401.75	1	0	40	0
1	79	7738	252.85	3	8	0	0	307.4814285714286	2.9371428571428573	490.82	4	26	85.85552631578948	1.5701754385964912	345.95	2	1	38	4
1	79	8451	243.59	6	12	1	0	307.4814285714286	2.9371428571428573	467.86	4	25	81.10355140186915	1.411214953271028	243.59	1	0	40	2
1	79	8713	132.37	1	3	0	1	307.4814285714286	2.9371428571428573	473.64	3	0	106.26459016393443	1.680327868852459	224.29000000000002	3	2	41	0
1	79	8713	539.6	5	16	0	0	307.4814285714286	2.9371428571428573	1590.49	5	17	106.26459016393443	1.680327868852459	571.87	2	31	41	3
1	79	9052	93.08	3	9	0	0	307.4814285714286	2.9371428571428573	193.61	2	3	103.20169491525424	1.6610169491525424	309	4	8	38	1
1	79	9052	75.93	3	20	0	1	307.4814285714286	2.9371428571428573	531.63	4	13	103.20169491525424	1.6610169491525424	158.58	3	31	38	2
1	79	9052	115.34	2	14	0	0	307.4814285714286	2.9371428571428573	254.6	3	23	103.20169491525424	1.6610169491525424	115.34	1	37	38	3
1	79	9052	71.48	3	16	0	0	307.4814285714286	2.9371428571428573	269.13	3	24	103.20169491525424	1.6610169491525424	146.96	2	38	38	4
1	79	9288	637.35	1	14	0	0	307.4814285714286	2.9371428571428573	2353.84	5	22	101.88526315789474	1.4421052631578948	637.35	1	0	31	1
1	79	9869	405.25	1	6	0	0	307.4814285714286	2.9371428571428573	2353.84	5	21	103.38359649122808	1.605263157894737	482.90999999999997	2	0	43	1
1	80	1755	6.12	7	22	1	1	18.47514925373134	1.7164179104477613	12.15	2	0	77.66688679245283	1.6886792452830188	44.91	2	10	40	3
1	80	4478	12.4	2	10	0	0	18.47514925373134	1.7164179104477613	12.4	1	1	93.65396825396826	1.7380952380952381	12.4	1	15	46	2
1	81	445	21.46	6	12	1	0	204.8632142857143	2.857142857142857	241.26	4	0	92.96021897810219	1.5766423357664234	69.51	3	21	43	5
1	81	445	73.19	1	3	0	1	204.8632142857143	2.857142857142857	141.37	2	1	92.96021897810219	1.5766423357664234	146.89	2	34	43	6
1	81	445	77.47	4	13	0	0	204.8632142857143	2.857142857142857	112.72999999999999	2	2	92.96021897810219	1.5766423357664234	171.84	3	39	43	7
1	82	8143	4.9	5	13	0	0	72.86920454545455	3.1875	51.11	3	0	92.73403225806452	1.7903225806451613	4.9	1	21	33	3
1	82	8143	14.81	6	20	1	1	72.86920454545455	3.1875	84.55	5	1	92.73403225806452	1.7903225806451613	201.07	5	33	33	4
1	82	9448	19.37	2	4	0	1	72.86920454545455	3.1875	169.68	6	2	87.79710144927536	1.7608695652173914	108.22	2	0	42	9
1	82	9448	32.89	4	6	0	0	72.86920454545455	3.1875	85.73	4	3	87.79710144927536	1.7608695652173914	80.13	2	3	42	10
1	83	3280	92.62	2	11	0	0	248.12118644067797	3.1129943502824857	181.04	3	0	96.12235294117647	1.4901960784313726	92.62	1	9	18	11
1	84	4692	63.88	1	14	0	0	102.3966129032258	1.5887096774193548	63.88	1	2	107.51457746478873	1.908450704225352	223.72	4	7	45	0
1	84	4692	42.43	4	13	0	0	102.3966129032258	1.5887096774193548	80.47999999999999	2	3	107.51457746478873	1.908450704225352	52.1	2	41	45	1
1	84	5158	40.14	5	12	0	0	102.3966129032258	1.5887096774193548	40.14	1	0	112.01632258064517	2.0258064516129033	40.14	1	24	49	1
1	84	5158	131.32	3	4	0	1	102.3966129032258	1.5887096774193548	239.85	2	1	112.01632258064517	2.0258064516129033	445.45	7	32	49	2
1	86	530	64.08	7	18	1	0	83.3284375	1.515625	64.08	1	0	74.73480392156863	1.4803921568627452	64.08	1	18	36	0
1	86	4941	57.39	5	0	0	1	83.3284375	1.515625	138.76999999999998	2	3	87.72357142857143	1.4910714285714286	139.32	2	23	40	0
1	86	9745	23.39	4	5	0	1	83.3284375	1.515625	23.39	1	1	96.42848000000001	1.712	167.56	4	1	37	0
1	86	9745	63.99	5	13	0	0	83.3284375	1.515625	63.99	1	2	96.42848000000001	1.712	319.31	3	28	37	1
1	88	3555	76.97	6	17	1	0	176.5953846153846	3.0236686390532546	188.77	3	0	81.24856	1.584	142.07	3	9	39	2
1	88	3555	19.3	6	12	1	0	176.5953846153846	3.0236686390532546	69.91	2	1	81.24856	1.584	19.3	1	17	39	3
1	88	5257	40.39	6	7	1	0	176.5953846153846	3.0236686390532546	51.870000000000005	2	3	102.91241071428571	1.6160714285714286	40.39	1	8	35	6
1	88	9052	33.68	3	13	0	0	176.5953846153846	3.0236686390532546	112.7	3	2	103.20169491525424	1.6610169491525424	158.58	3	30	38	0
1	89	4478	54.61	2	12	0	0	164.98823863636363	3.909090909090909	245.76	6	0	93.65396825396826	1.7380952380952381	158.5	2	4	46	7
1	90	3769	87.12	6	4	1	1	128.49482517482517	2.174825174825175	412.44	5	0	82.35418803418803	1.5042735042735043	168.24	2	0	38	4
1	90	3769	81.12	6	7	1	0	128.49482517482517	2.174825174825175	412.44	5	1	82.35418803418803	1.5042735042735043	168.24	2	1	38	5
1	91	6136	38.14	5	1	0	1	143.61219178082192	1.9383561643835616	178.16	4	0	67.71473684210527	1.5338345864661653	45.38	2	1	37	1
1	91	6136	73.24	6	18	1	0	143.61219178082192	1.9383561643835616	93.47999999999999	2	1	67.71473684210527	1.5338345864661653	73.24	1	3	37	2
1	92	4360	108.17	5	19	0	0	133.25171428571429	1.8357142857142856	108.17	1	0	102.48936	1.88	204.24	3	4	41	4
1	94	2293	59.44	7	20	1	1	120.5109756097561	2.408536585365854	205.75	4	0	77.92765957446808	1.5212765957446808	93.82	2	2	27	1
1	94	2293	43.21	3	2	0	1	120.5109756097561	2.408536585365854	43.21	1	1	77.92765957446808	1.5212765957446808	184.68	3	11	27	2
1	94	2905	67.37	7	14	1	0	120.5109756097561	2.408536585365854	97.76	2	2	74.52826530612245	1.4081632653061225	67.37	1	10	25	5
1	95	208	240.3	7	20	1	1	231.18841463414634	2.3048780487804876	746.61	6	4	77.00099173553718	1.7520661157024793	363.79	3	0	38	6
1	95	3344	247.45	7	6	1	0	231.18841463414634	2.3048780487804876	557.3	3	0	71.05162393162394	1.4957264957264957	257.71999999999997	2	0	32	6
1	95	5297	221.41	7	12	1	0	231.18841463414634	2.3048780487804876	746.61	6	3	89.18790697674419	1.697674418604651	237.69	2	0	37	3
1	95	6136	35.01	2	19	0	0	231.18841463414634	2.3048780487804876	264.67	4	1	67.71473684210527	1.5338345864661653	144.84	2	23	37	5
1	95	9819	71.99	7	10	1	0	231.18841463414634	2.3048780487804876	746.61	6	2	75.60135593220339	1.6016949152542372	71.99	1	9	32	3
1	95	9819	124.8	3	7	0	0	231.18841463414634	2.3048780487804876	387.56	4	5	75.60135593220339	1.6016949152542372	197.57999999999998	2	18	32	4
1	95	9819	72.78	3	7	0	0	231.18841463414634	2.3048780487804876	387.56	4	6	75.60135593220339	1.6016949152542372	197.57999999999998	2	19	32	5
1	96	2024	25.2	1	18	0	0	106.74186813186813	1.3406593406593406	65.69	2	0	61.16125	1.3181818181818181	25.2	1	6	26	0
1	96	2024	49.16	5	5	0	1	106.74186813186813	1.3406593406593406	49.16	1	1	61.16125	1.3181818181818181	193.18	2	8	26	1
1	97	8584	15.51	5	8	0	0	23.75562913907285	2.0397350993377485	39.25	2	0	77.67010638297872	1.446808510638298	15.51	1	8	33	2
1	98	1909	3.96	5	11	0	0	31.00193370165746	3.723756906077348	36.010000000000005	4	0	75.49235849056603	1.490566037735849	52.92	2	9	36	2
1	98	3529	0.51	7	13	1	0	31.00193370165746	3.723756906077348	18.81	4	2	77.70655172413792	1.3103448275862069	0.51	1	1	28	4
